JAHR;SATZART1;SATZART2;FT_ENTF3;BE_NUTS3;FT_I;FT_I_ZS;KM_I;KM_I_ZS;TON_I;TON_I_ZS;TKM_I;TKM_I_ZS;FT_G;FT_G_ZS;KM_G;KM_G_ZS;TON_G;TON_G_ZS;TKM_G;TKM_G_ZS
2023;3;1;2;DE135;112984,0;;10381973,7;;1417888,2;();128860509,8;();112984,0;;10585474,8;;1417888,2;();133047051,8;()
2023;3;1;2;DE136;170070,9;;16022188,9;;1919804,6;;181584197,7;;170070,9;;16311744,2;;1919804,6;;186004149,3;
2023;3;1;2;DE137;106721,9;;10394059,3;;1173948,0;();110421943,5;();106721,9;;10505764,3;;1173948,0;();112823307,2;()
2023;3;1;2;DE138;142637,4;;12144070,4;;1514711,9;;128056008,2;;142637,4;;13333811,3;;1514711,9;;138842437,5;
2023;3;1;2;DE139;73725,1;();5786269,1;();777400,0;();54565580,7;();73725,1;();6381648,3;();777400,0;();64058294,2;()
2023;3;1;2;DE13A;93449,1;;6634296,6;();1072549,7;();66727760,0;();93449,1;;8545776,7;;1072549,7;();95804198,5;()
2023;3;1;2;DE141;146484,8;;12534874,0;;1577384,7;();130359016,9;();146484,8;;12534874,0;;1577384,7;();130359016,9;()
2023;3;1;2;DE142;79354,6;();7545638,1;();837723,8;();79127769,6;();79354,6;();7545638,1;();837723,8;();79127769,6;()
2023;3;1;2;DE143;171095,7;;15994698,4;;2440597,4;;230612263,7;;171095,7;;16149381,8;;2440597,4;;234585286,3;
2023;3;1;2;DE144;159081,9;;15658131,0;;1721840,8;;173192304,6;;159081,9;;15700058,4;;1721840,8;;173835269,9;
2023;3;1;2;DE145;188304,2;;18092735,1;;2967284,4;;292473720,2;();188304,2;;18212362,9;;2967284,4;;295369119,7;()
2023;3;1;2;DE146;198254,9;;17409969,1;;2817870,8;;242348309,2;;198254,9;;17556097,4;;2817870,8;;245162769,7;
2023;3;1;2;DE147;83223,7;();7291643,4;();888910,8;();73618462,5;();83223,7;();7531225,0;();888910,8;();77744444,6;()
2023;3;1;2;DE148;214361,7;;19423077,8;;2612194,8;;236971608,6;;214361,7;;20080083,9;;2612194,8;;245809033,9;
2023;3;1;2;DE149;122935,2;;10152279,4;;2005293,7;();161298569,6;();122935,2;;10581817,5;;2005293,7;();168845012,6;()
2023;3;1;2;DE211;63598,5;();6019138,4;();716610,0;();68094155,5;();63598,5;();6019138,4;();716610,0;();68094155,5;()
2023;3;1;2;DE212;335638,2;;30923270,2;;4233633,8;;392488213,0;;335638,2;;30945189,3;;4233633,8;;392758240,7;
2023;3;1;2;DE213;25532,9;();2336086,0;();189450,5;();16790238,6;();25532,9;();2336086,0;();189450,5;();16790238,6;()
2023;3;1;2;DE214;115967,3;;10388898,1;;1626083,6;();142677828,3;();115967,3;;10947377,8;;1626083,6;();153825662,4;()
2023;3;1;2;DE215;62900,0;();5224355,1;();513060,0;();44632415,1;();62900,0;();5860519,9;();513060,0;();49280555,2;()
2023;3;1;2;DE216;53266,4;();4475989,3;();498074,0;();41590485,4;();53266,4;();4593814,8;();498074,0;();42928788,2;()
2023;3;1;2;DE217;92224,2;();8653505,9;();764945,6;();70310590,3;();92224,2;();8653505,9;();764945,6;();70310590,3;()
2023;3;1;2;DE218;104025,8;();9154926,9;();1432351,4;();124681763,9;();104025,8;();9326720,1;();1432351,4;();128628841,5;()
2023;3;1;2;DE219;163970,7;;14975362,3;;2877652,2;;257917514,6;;163970,7;;14975362,3;;2877652,2;;257917514,6;
