BE_NUTS3;FT_ENTF21;NULAGX;FT_I
DE268;3;4;14
DE268;3;5;18
DE268;3;6;20
DE268;3;7;34
DE268;3;8;3
DE268;3;9;1
DE268;4;1;3
DE268;4;2;11
DE268;4;3;11
DE268;4;4;9
DE268;4;5;11
DE268;4;6;13
DE268;4;7;22
DE268;4;8;2
DE268;4;9;0
DE268;5;1;2
DE268;5;2;7
DE268;5;3;7
DE268;5;4;6
DE268;5;5;7
DE268;5;6;8
DE268;5;7;14
DE268;5;8;1
DE268;5;9;0
DE268;6;1;2
DE268;6;2;5
DE268;6;3;5
DE268;6;4;4
DE268;6;5;5
DE268;6;6;6
DE268;6;7;10
DE268;6;8;1
DE268;6;9;0
DE268;7;1;1
DE268;7;2;3
DE268;7;3;3
DE268;7;4;3
DE268;7;5;4
DE268;7;6;4
DE268;7;7;7
DE268;7;8;1
DE268;7;9;0
DE268;8;1;1
DE268;8;2;2
DE268;8;3;2
DE268;8;4;2
DE268;8;5;2
DE268;8;6;3
DE268;8;7;4
DE268;8;8;0
DE268;8;9;0
DE268;9;1;1
DE268;9;2;2
DE268;9;3;2
DE268;9;4;1
DE268;9;5;2
DE268;9;6;2
DE268;9;7;3
DE268;9;8;0
DE268;9;9;0
DE268;10;1;0
DE268;10;2;1
DE268;10;3;1
DE268;10;4;1
DE268;10;5;2
DE268;10;6;2
DE268;10;7;3
DE268;10;8;0
DE268;10;9;0
DE268;11;1;0
DE268;11;2;1
DE268;11;3;1
DE268;11;4;1
DE268;11;5;1
DE268;11;6;1
DE268;11;7;2
DE268;11;8;0
DE268;11;9;0
DE268;12;1;0
DE268;12;2;1
DE268;12;3;1
DE268;12;4;1
DE268;12;5;1
DE268;12;6;1
DE268;12;7;2
DE268;12;8;0
DE268;12;9;0
DE268;13;1;0
DE268;13;2;1
DE268;13;3;1
DE268;13;4;1
DE268;13;5;1
DE268;13;6;1
DE268;13;7;1
DE268;13;8;0
DE268;13;9;0
DE268;14;1;0
DE268;14;2;0
DE268;14;3;0
DE268;14;4;0
DE268;14;5;0
DE268;14;6;0
DE268;14;7;1
DE268;14;8;0
DE268;14;9;0
DE268;15;1;0
DE268;15;2;0
DE268;15;3;0
DE268;15;4;0
DE268;15;5;0
DE268;15;6;0
DE268;15;7;1
DE268;15;8;0
DE268;15;9;0
DE268;16;1;0
DE268;16;2;0
DE268;16;3;0
DE268;16;4;0
DE268;16;5;0
DE268;16;6;0
DE268;16;7;1
DE268;16;8;0
DE268;16;9;0
DE268;17;1;0
DE268;17;2;0
DE268;17;3;0
DE268;17;4;0
DE268;17;5;0
DE268;17;6;0
DE268;17;7;0
DE268;17;8;0
DE268;17;9;0
DE268;18;1;0
DE268;18;2;0
DE268;18;3;0
DE268;18;4;0
DE268;18;5;0
DE268;18;6;0
DE268;18;7;0
DE268;18;8;0
DE268;18;9;0
DE268;19;1;0
DE268;19;2;0
DE268;19;3;0
DE268;19;4;0
DE268;19;5;0
DE268;19;6;0
DE268;19;7;0
DE268;19;8;0
DE268;19;9;0
DE268;20;1;0
DE268;20;2;0
DE268;20;3;0
DE268;20;4;0
DE268;20;5;0
DE268;20;6;0
DE268;20;7;0
DE268;20;8;0
DE268;20;9;0
DE268;21;1;0
DE268;21;2;0
DE268;21;3;0
DE268;21;4;0
DE268;21;5;0
DE268;21;6;0
DE268;21;7;1
DE268;21;8;0
DE268;21;9;0
DE269;1;1;26
DE269;1;2;83
DE269;1;3;80
DE269;1;4;67
DE269;1;5;86
DE269;1;6;98
DE269;1;7;164
DE269;1;8;13
DE269;1;9;4
DE269;2;1;7
DE269;2;2;21
DE269;2;3;20
DE269;2;4;17
DE269;2;5;22
DE269;2;6;25
DE269;2;7;42
DE269;2;8;3
DE269;2;9;1
DE269;3;1;2
DE269;3;2;7
DE269;3;3;7
DE269;3;4;5
DE269;3;5;7
DE269;3;6;8
DE269;3;7;13
DE269;3;8;1
DE269;3;9;0
DE269;4;1;1
DE269;4;2;4
DE269;4;3;4
DE269;4;4;4
DE269;4;5;5
DE269;4;6;5
DE269;4;7;9
DE269;4;8;1
DE269;4;9;0
DE269;5;1;1
DE269;5;2;3
DE269;5;3;3
DE269;5;4;2
DE269;5;5;3
DE269;5;6;3
DE269;5;7;6
DE269;5;8;0
DE269;5;9;0
DE269;6;1;1
DE269;6;2;2
DE269;6;3;2
DE269;6;4;2
DE269;6;5;2
DE269;6;6;3
DE269;6;7;4
DE269;6;8;0
DE269;6;9;0
DE269;7;1;0
DE269;7;2;1
DE269;7;3;1
DE269;7;4;1
DE269;7;5;2
DE269;7;6;2
DE269;7;7;3
DE269;7;8;0
DE269;7;9;0
DE269;8;1;0
DE269;8;2;1
DE269;8;3;1
DE269;8;4;1
DE269;8;5;1
DE269;8;6;1
DE269;8;7;2
DE269;8;8;0
DE269;8;9;0
DE269;9;1;0
DE269;9;2;1
DE269;9;3;1
DE269;9;4;1
DE269;9;5;1
DE269;9;6;1
DE269;9;7;1
DE269;9;8;0
DE269;9;9;0
DE269;10;1;0
DE269;10;2;1
DE269;10;3;1
DE269;10;4;0
DE269;10;5;1
DE269;10;6;1
DE269;10;7;1
DE269;10;8;0
DE269;10;9;0
DE269;11;1;0
DE269;11;2;1
DE269;11;3;1
DE269;11;4;0
DE269;11;5;1
DE269;11;6;1
DE269;11;7;1
DE269;11;8;0
DE269;11;9;0
DE269;12;1;0
DE269;12;2;0
DE269;12;3;0
DE269;12;4;0
DE269;12;5;0
DE269;12;6;0
DE269;12;7;1
DE269;12;8;0
DE269;12;9;0
DE269;13;1;0
DE269;13;2;0
DE269;13;3;0
DE269;13;4;0
DE269;13;5;0
DE269;13;6;0
DE269;13;7;1
DE269;13;8;0
DE269;13;9;0
DE269;14;1;0
DE269;14;2;0
DE269;14;3;0
DE269;14;4;0
DE269;14;5;0
DE269;14;6;0
DE269;14;7;0
DE269;14;8;0
DE269;14;9;0
DE269;15;1;0
DE269;15;2;0
DE269;15;3;0
DE269;15;4;0
DE269;15;5;0
DE269;15;6;0
DE269;15;7;0
DE269;15;8;0
DE269;15;9;0
DE269;16;1;0
DE269;16;2;0
DE269;16;3;0
DE269;16;4;0
DE269;16;5;0
DE269;16;6;0
DE269;16;7;0
DE269;16;8;0
DE269;16;9;0
DE269;17;1;0
DE269;17;2;0
DE269;17;3;0
DE269;17;4;0
DE269;17;5;0
DE269;17;6;0
DE269;17;7;0
DE269;17;8;0
DE269;17;9;0
DE269;18;1;0
DE269;18;2;0
DE269;18;3;0
DE269;18;4;0
DE269;18;5;0
DE269;18;6;0
DE269;18;7;0
DE269;18;8;0
DE269;18;9;0
DE269;19;1;0
DE269;19;2;0
DE269;19;3;0
DE269;19;4;0
DE269;19;5;0
DE269;19;6;0
DE269;19;7;0
DE269;19;8;0
DE269;19;9;0
DE269;20;1;0
DE269;20;2;0
DE269;20;3;0
DE269;20;4;0
DE269;20;5;0
DE269;20;6;0
DE269;20;7;0
DE269;20;8;0
DE269;20;9;0
DE269;21;1;0
DE269;21;2;0
DE269;21;3;0
DE269;21;4;0
DE269;21;5;0
DE269;21;6;0
DE269;21;7;0
DE269;21;8;0
DE269;21;9;0
DE26A;1;1;29
DE26A;1;2;92
DE26A;1;3;89
DE26A;1;4;74
DE26A;1;5;96
DE26A;1;6;109
DE26A;1;7;182
DE26A;1;8;14
DE26A;1;9;4
DE26A;2;1;15
DE26A;2;2;46
DE26A;2;3;44
DE26A;2;4;37
DE26A;2;5;48
DE26A;2;6;54
DE26A;2;7;91
DE26A;2;8;7
DE26A;2;9;2
DE26A;3;1;2
DE26A;3;2;7
DE26A;3;3;7
DE26A;3;4;6
DE26A;3;5;8
DE26A;3;6;9
DE26A;3;7;15
DE26A;3;8;1
DE26A;3;9;0
DE26A;4;1;2
DE26A;4;2;5
DE26A;4;3;5
DE26A;4;4;4
DE26A;4;5;5
DE26A;4;6;6
DE26A;4;7;10
DE26A;4;8;1
DE26A;4;9;0
DE26A;5;1;1
DE26A;5;2;3
DE26A;5;3;3
DE26A;5;4;2
DE26A;5;5;3
DE26A;5;6;4
DE26A;5;7;6
DE26A;5;8;0
DE26A;5;9;0
DE26A;6;1;1
DE26A;6;2;2
DE26A;6;3;2
DE26A;6;4;2
DE26A;6;5;2
DE26A;6;6;3
DE26A;6;7;4
DE26A;6;8;0
DE26A;6;9;0
DE26A;7;1;0
DE26A;7;2;1
DE26A;7;3;1
DE26A;7;4;1
DE26A;7;5;2
DE26A;7;6;2
DE26A;7;7;3
DE26A;7;8;0
DE26A;7;9;0
DE26A;8;1;0
DE26A;8;2;1
DE26A;8;3;1
DE26A;8;4;1
DE26A;8;5;1
DE26A;8;6;1
DE26A;8;7;2
DE26A;8;8;0
DE26A;8;9;0
DE26A;9;1;0
DE26A;9;2;1
DE26A;9;3;1
DE26A;9;4;1
DE26A;9;5;1
DE26A;9;6;1
DE26A;9;7;2
DE26A;9;8;0
DE26A;9;9;0
DE26A;10;1;0
DE26A;10;2;1
DE26A;10;3;1
DE26A;10;4;1
DE26A;10;5;1
DE26A;10;6;1
DE26A;10;7;1
DE26A;10;8;0
DE26A;10;9;0
DE26A;11;1;0
DE26A;11;2;1
DE26A;11;3;1
DE26A;11;4;0
DE26A;11;5;1
DE26A;11;6;1
DE26A;11;7;1
DE26A;11;8;0
DE26A;11;9;0
DE26A;12;1;0
DE26A;12;2;0
DE26A;12;3;0
DE26A;12;4;0
DE26A;12;5;0
DE26A;12;6;0
DE26A;12;7;1
DE26A;12;8;0
DE26A;12;9;0
DE26A;13;1;0
DE26A;13;2;0
DE26A;13;3;0
DE26A;13;4;0
DE26A;13;5;0
DE26A;13;6;0
DE26A;13;7;1
DE26A;13;8;0
DE26A;13;9;0
DE26A;14;1;0
DE26A;14;2;0
DE26A;14;3;0
DE26A;14;4;0
DE26A;14;5;0
DE26A;14;6;0
DE26A;14;7;0
DE26A;14;8;0
DE26A;14;9;0
DE26A;15;1;0
DE26A;15;2;0
DE26A;15;3;0
DE26A;15;4;0
DE26A;15;5;0
DE26A;15;6;0
DE26A;15;7;0
DE26A;15;8;0
DE26A;15;9;0
DE26A;16;1;0
DE26A;16;2;0
DE26A;16;3;0
DE26A;16;4;0
DE26A;16;5;0
DE26A;16;6;0
DE26A;16;7;0
DE26A;16;8;0
DE26A;16;9;0
DE26A;17;1;0
DE26A;17;2;0
DE26A;17;3;0
DE26A;17;4;0
DE26A;17;5;0
DE26A;17;6;0
DE26A;17;7;0
DE26A;17;8;0
DE26A;17;9;0
DE26A;18;1;0
DE26A;18;2;0
DE26A;18;3;0
DE26A;18;4;0
DE26A;18;5;0
DE26A;18;6;0
DE26A;18;7;0
DE26A;18;8;0
DE26A;18;9;0
DE26A;19;1;0
DE26A;19;2;0
DE26A;19;3;0
DE26A;19;4;0
DE26A;19;5;0
DE26A;19;6;0
DE26A;19;7;0
DE26A;19;8;0
DE26A;19;9;0
DE26A;20;1;0
DE26A;20;2;0
DE26A;20;3;0
DE26A;20;4;0
DE26A;20;5;0
DE26A;20;6;0
DE26A;20;7;0
DE26A;20;8;0
DE26A;20;9;0
DE26A;21;1;0
DE26A;21;2;0
DE26A;21;3;0
DE26A;21;4;0
DE26A;21;5;0
DE26A;21;6;0
DE26A;21;7;0
DE26A;21;8;0
DE26A;21;9;0
DE26B;1;1;23
DE26B;1;2;73
DE26B;1;3;70
DE26B;1;4;59
DE26B;1;5;76
DE26B;1;6;86
DE26B;1;7;144
DE26B;1;8;11
DE26B;1;9;3
DE26B;2;1;11
DE26B;2;2;34
DE26B;2;3;32
DE26B;2;4;27
DE26B;2;5;35
DE26B;2;6;40
DE26B;2;7;67
DE26B;2;8;5
DE26B;2;9;1
DE26B;3;1;4
DE26B;3;2;12
DE26B;3;3;12
DE26B;3;4;10
DE26B;3;5;13
DE26B;3;6;14
DE26B;3;7;24
DE26B;3;8;2
DE26B;3;9;1
DE26B;4;1;2
DE26B;4;2;8
DE26B;4;3;8
DE26B;4;4;6
DE26B;4;5;8
DE26B;4;6;9
DE26B;4;7;16
DE26B;4;8;1
DE26B;4;9;0
DE26B;5;1;2
DE26B;5;2;5
DE26B;5;3;5
DE26B;5;4;4
DE26B;5;5;5
DE26B;5;6;6
DE26B;5;7;10
DE26B;5;8;1
DE26B;5;9;0
DE26B;6;1;1
DE26B;6;2;4
DE26B;6;3;4
DE26B;6;4;3
DE26B;6;5;4
DE26B;6;6;4
DE26B;6;7;7
DE26B;6;8;1
DE26B;6;9;0
DE26B;7;1;1
DE26B;7;2;3
DE26B;7;3;2
DE26B;7;4;2
DE26B;7;5;3
DE26B;7;6;3
DE26B;7;7;5
DE26B;7;8;0
DE26B;7;9;0
DE26B;8;1;1
DE26B;8;2;2
DE26B;8;3;2
DE26B;8;4;1
DE26B;8;5;2
DE26B;8;6;2
DE26B;8;7;3
DE26B;8;8;0
DE26B;8;9;0
DE26B;9;1;0
DE26B;9;2;1
DE26B;9;3;1
DE26B;9;4;1
DE26B;9;5;1
DE26B;9;6;2
DE26B;9;7;3
DE26B;9;8;0
DE26B;9;9;0
DE26B;10;1;0
DE26B;10;2;1
DE26B;10;3;1
DE26B;10;4;1
DE26B;10;5;1
DE26B;10;6;1
DE26B;10;7;2
DE26B;10;8;0
DE26B;10;9;0
DE26B;11;1;0
DE26B;11;2;1
DE26B;11;3;1
DE26B;11;4;1
DE26B;11;5;1
DE26B;11;6;1
DE26B;11;7;2
DE26B;11;8;0
DE26B;11;9;0
DE26B;12;1;0
DE26B;12;2;1
DE26B;12;3;1
DE26B;12;4;1
DE26B;12;5;1
DE26B;12;6;1
DE26B;12;7;1
DE26B;12;8;0
DE26B;12;9;0
DE26B;13;1;0
DE26B;13;2;1
DE26B;13;3;1
DE26B;13;4;0
DE26B;13;5;1
DE26B;13;6;1
DE26B;13;7;1
DE26B;13;8;0
DE26B;13;9;0
DE26B;14;1;0
DE26B;14;2;0
DE26B;14;3;0
DE26B;14;4;0
DE26B;14;5;0
DE26B;14;6;0
DE26B;14;7;1
DE26B;14;8;0
DE26B;14;9;0
DE26B;15;1;0
DE26B;15;2;0
DE26B;15;3;0
DE26B;15;4;0
DE26B;15;5;0
DE26B;15;6;0
DE26B;15;7;0
DE26B;15;8;0
DE26B;15;9;0
DE26B;16;1;0
DE26B;16;2;0
DE26B;16;3;0
DE26B;16;4;0
DE26B;16;5;0
DE26B;16;6;0
DE26B;16;7;0
DE26B;16;8;0
DE26B;16;9;0
DE26B;17;1;0
DE26B;17;2;0
DE26B;17;3;0
DE26B;17;4;0
DE26B;17;5;0
DE26B;17;6;0
DE26B;17;7;0
DE26B;17;8;0
DE26B;17;9;0
DE26B;18;1;0
DE26B;18;2;0
DE26B;18;3;0
DE26B;18;4;0
DE26B;18;5;0
DE26B;18;6;0
DE26B;18;7;0
DE26B;18;8;0
DE26B;18;9;0
DE26B;19;1;0
DE26B;19;2;0
DE26B;19;3;0
DE26B;19;4;0
DE26B;19;5;0
DE26B;19;6;0
DE26B;19;7;0
DE26B;19;8;0
DE26B;19;9;0
DE26B;20;1;0
DE26B;20;2;0
DE26B;20;3;0
DE26B;20;4;0
DE26B;20;5;0
DE26B;20;6;0
DE26B;20;7;0
DE26B;20;8;0
DE26B;20;9;0
DE26B;21;1;0
DE26B;21;2;0
DE26B;21;3;0
DE26B;21;4;0
DE26B;21;5;0
DE26B;21;6;0
DE26B;21;7;1
DE26B;21;8;0
DE26B;21;9;0
DE26C;1;1;56
DE26C;1;2;177
DE26C;1;3;171
DE26C;1;4;143
DE26C;1;5;185
DE26C;1;6;210
DE26C;1;7;351
DE26C;1;8;27
DE26C;1;9;8
DE26C;2;1;14
DE26C;2;2;43
DE26C;2;3;42
DE26C;2;4;35
DE26C;2;5;45
DE26C;2;6;51
DE26C;2;7;86
DE26C;2;8;7
DE26C;2;9;2
DE26C;3;1;4
DE26C;3;2;13
DE26C;3;3;12
DE26C;3;4;10
DE26C;3;5;13
DE26C;3;6;15
DE26C;3;7;25
DE26C;3;8;2
DE26C;3;9;1
DE26C;4;1;3
DE26C;4;2;8
DE26C;4;3;8
DE26C;4;4;7
DE26C;4;5;8
DE26C;4;6;10
DE26C;4;7;16
DE26C;4;8;1
DE26C;4;9;0
DE26C;5;1;2
DE26C;5;2;5
DE26C;5;3;5
DE26C;5;4;4
DE26C;5;5;6
DE26C;5;6;6
DE26C;5;7;11
DE26C;5;8;1
DE26C;5;9;0
DE26C;6;1;1
DE26C;6;2;4
DE26C;6;3;4
DE26C;6;4;3
DE26C;6;5;4
DE26C;6;6;5
DE26C;6;7;8
DE26C;6;8;1
DE26C;6;9;0
DE26C;7;1;1
DE26C;7;2;3
DE26C;7;3;3
DE26C;7;4;2
DE26C;7;5;3
DE26C;7;6;3
DE26C;7;7;5
DE26C;7;8;0
DE26C;7;9;0
DE26C;8;1;1
DE26C;8;2;2
DE26C;8;3;2
DE26C;8;4;1
DE26C;8;5;2
DE26C;8;6;2
DE26C;8;7;3
DE26C;8;8;0
DE26C;8;9;0
DE26C;9;1;0
DE26C;9;2;1
DE26C;9;3;1
DE26C;9;4;1
DE26C;9;5;1
DE26C;9;6;2
DE26C;9;7;3
DE26C;9;8;0
DE26C;9;9;0
DE26C;10;1;0
DE26C;10;2;1
DE26C;10;3;1
DE26C;10;4;1
DE26C;10;5;1
DE26C;10;6;1
DE26C;10;7;2
DE26C;10;8;0
DE26C;10;9;0
DE26C;11;1;0
DE26C;11;2;1
DE26C;11;3;1
DE26C;11;4;1
DE26C;11;5;1
DE26C;11;6;1
DE26C;11;7;2
DE26C;11;8;0
DE26C;11;9;0
DE26C;12;1;0
DE26C;12;2;1
DE26C;12;3;1
DE26C;12;4;1
DE26C;12;5;1
DE26C;12;6;1
DE26C;12;7;1
DE26C;12;8;0
DE26C;12;9;0
DE26C;13;1;0
DE26C;13;2;1
DE26C;13;3;1
DE26C;13;4;0
DE26C;13;5;1
DE26C;13;6;1
DE26C;13;7;1
DE26C;13;8;0
DE26C;13;9;0
DE26C;14;1;0
DE26C;14;2;0
DE26C;14;3;0
DE26C;14;4;0
DE26C;14;5;0
DE26C;14;6;0
DE26C;14;7;1
DE26C;14;8;0
DE26C;14;9;0
DE26C;15;1;0
DE26C;15;2;0
DE26C;15;3;0
DE26C;15;4;0
DE26C;15;5;0
DE26C;15;6;0
DE26C;15;7;1
DE26C;15;8;0
DE26C;15;9;0
DE26C;16;1;0
DE26C;16;2;0
DE26C;16;3;0
DE26C;16;4;0
DE26C;16;5;0
DE26C;16;6;0
DE26C;16;7;0
DE26C;16;8;0
DE26C;16;9;0
DE26C;17;1;0
DE26C;17;2;0
DE26C;17;3;0
DE26C;17;4;0
DE26C;17;5;0
DE26C;17;6;0
DE26C;17;7;0
DE26C;17;8;0
DE26C;17;9;0
DE26C;18;1;0
DE26C;18;2;0
DE26C;18;3;0
DE26C;18;4;0
DE26C;18;5;0
DE26C;18;6;0
DE26C;18;7;0
DE26C;18;8;0
DE26C;18;9;0
DE26C;19;1;0
DE26C;19;2;0
DE26C;19;3;0
DE26C;19;4;0
DE26C;19;5;0
DE26C;19;6;0
DE26C;19;7;0
DE26C;19;8;0
DE26C;19;9;0
DE26C;20;1;0
DE26C;20;2;0
DE26C;20;3;0
DE26C;20;4;0
DE26C;20;5;0
DE26C;20;6;0
DE26C;20;7;0
DE26C;20;8;0
DE26C;20;9;0
DE26C;21;1;0
DE26C;21;2;0
DE26C;21;3;0
DE26C;21;4;0
DE26C;21;5;0
DE26C;21;6;0
DE26C;21;7;1
DE26C;21;8;0
DE26C;21;9;0
DE271;1;1;28
DE271;1;2;87
DE271;1;3;84
DE271;1;4;70
DE271;1;5;91
DE271;1;6;103
DE271;1;7;172
DE271;1;8;13
DE271;1;9;4
DE271;2;1;16
DE271;2;2;50
DE271;2;3;48
DE271;2;4;40
DE271;2;5;52
DE271;2;6;59
DE271;2;7;98
DE271;2;8;8
DE271;2;9;2
DE271;3;1;3
DE271;3;2;10
DE271;3;3;10
DE271;3;4;8
DE271;3;5;11
DE271;3;6;12
DE271;3;7;20
DE271;3;8;2
DE271;3;9;0
DE271;4;1;2
DE271;4;2;7
DE271;4;3;6
DE271;4;4;5
DE271;4;5;7
DE271;4;6;8
DE271;4;7;13
DE271;4;8;1
DE271;4;9;0
DE271;5;1;1
DE271;5;2;4
DE271;5;3;4
DE271;5;4;3
DE271;5;5;4
DE271;5;6;5
DE271;5;7;8
DE271;5;8;1
DE271;5;9;0
DE271;6;1;1
DE271;6;2;3
DE271;6;3;3
DE271;6;4;2
DE271;6;5;3
DE271;6;6;4
DE271;6;7;6
DE271;6;8;0
DE271;6;9;0
DE271;7;1;1
DE271;7;2;2
DE271;7;3;2
DE271;7;4;2
DE271;7;5;2
DE271;7;6;3
DE271;7;7;4
DE271;7;8;0
DE271;7;9;0
DE271;8;1;0
DE271;8;2;1
DE271;8;3;1
DE271;8;4;1
DE271;8;5;1
DE271;8;6;2
DE271;8;7;3
DE271;8;8;0
DE271;8;9;0
DE271;9;1;0
DE271;9;2;1
DE271;9;3;1
DE271;9;4;1
DE271;9;5;1
DE271;9;6;1
DE271;9;7;2
DE271;9;8;0
DE271;9;9;0
DE271;10;1;0
DE271;10;2;1
DE271;10;3;1
DE271;10;4;1
DE271;10;5;1
DE271;10;6;1
DE271;10;7;2
DE271;10;8;0
DE271;10;9;0
DE271;11;1;0
DE271;11;2;1
DE271;11;3;1
DE271;11;4;1
DE271;11;5;1
DE271;11;6;1
DE271;11;7;1
DE271;11;8;0
DE271;11;9;0
DE271;12;1;0
DE271;12;2;1
DE271;12;3;1
DE271;12;4;0
DE271;12;5;1
DE271;12;6;1
DE271;12;7;1
DE271;12;8;0
DE271;12;9;0
DE271;13;1;0
DE271;13;2;0
DE271;13;3;0
DE271;13;4;0
DE271;13;5;0
DE271;13;6;0
DE271;13;7;1
DE271;13;8;0
DE271;13;9;0
DE271;14;1;0
DE271;14;2;0
DE271;14;3;0
DE271;14;4;0
DE271;14;5;0
DE271;14;6;0
DE271;14;7;1
DE271;14;8;0
DE271;14;9;0
DE271;15;1;0
DE271;15;2;0
DE271;15;3;0
DE271;15;4;0
DE271;15;5;0
DE271;15;6;0
DE271;15;7;0
DE271;15;8;0
DE271;15;9;0
DE271;16;1;0
DE271;16;2;0
DE271;16;3;0
DE271;16;4;0
DE271;16;5;0
DE271;16;6;0
DE271;16;7;0
DE271;16;8;0
DE271;16;9;0
DE271;17;1;0
DE271;17;2;0
DE271;17;3;0
DE271;17;4;0
DE271;17;5;0
DE271;17;6;0
DE271;17;7;0
DE271;17;8;0
DE271;17;9;0
DE271;18;1;0
DE271;18;2;0
DE271;18;3;0
DE271;18;4;0
DE271;18;5;0
DE271;18;6;0
DE271;18;7;0
DE271;18;8;0
DE271;18;9;0
DE271;19;1;0
DE271;19;2;0
DE271;19;3;0
DE271;19;4;0
DE271;19;5;0
DE271;19;6;0
DE271;19;7;0
DE271;19;8;0
DE271;19;9;0
DE271;20;1;0
DE271;20;2;0
DE271;20;3;0
DE271;20;4;0
DE271;20;5;0
DE271;20;6;0
DE271;20;7;0
DE271;20;8;0
DE271;20;9;0
DE271;21;1;0
DE271;21;2;0
DE271;21;3;0
DE271;21;4;0
DE271;21;5;0
DE271;21;6;0
DE271;21;7;1
DE271;21;8;0
DE271;21;9;0
DE272;1;1;0
DE272;1;2;0
DE272;1;3;0
DE272;1;4;0
DE272;1;5;0
DE272;1;6;0
DE272;1;7;0
DE272;1;8;0
DE272;1;9;0
DE272;2;1;5
DE272;2;2;15
DE272;2;3;14
DE272;2;4;12
DE272;2;5;15
DE272;2;6;17
DE272;2;7;29
DE272;2;8;2
DE272;2;9;1
DE272;3;1;0
DE272;3;2;0
DE272;3;3;0
DE272;3;4;0
DE272;3;5;0
DE272;3;6;0
DE272;3;7;0
DE272;3;8;0
DE272;3;9;0
DE272;4;1;0
DE272;4;2;0
DE272;4;3;0
DE272;4;4;0
DE272;4;5;0
DE272;4;6;0
DE272;4;7;0
DE272;4;8;0
DE272;4;9;0
DE272;5;1;0
DE272;5;2;0
DE272;5;3;0
DE272;5;4;0
DE272;5;5;0
DE272;5;6;0
DE272;5;7;0
DE272;5;8;0
DE272;5;9;0
DE272;6;1;0
DE272;6;2;0
DE272;6;3;0
DE272;6;4;0
DE272;6;5;0
DE272;6;6;0
DE272;6;7;0
DE272;6;8;0
DE272;6;9;0
DE272;7;1;0
DE272;7;2;0
DE272;7;3;0
DE272;7;4;0
DE272;7;5;0
DE272;7;6;0
DE272;7;7;0
DE272;7;8;0
DE272;7;9;0
DE272;8;1;0
DE272;8;2;0
DE272;8;3;0
DE272;8;4;0
DE272;8;5;0
DE272;8;6;0
DE272;8;7;0
DE272;8;8;0
DE272;8;9;0
DE272;9;1;0
DE272;9;2;0
DE272;9;3;0
DE272;9;4;0
DE272;9;5;0
DE272;9;6;0
DE272;9;7;0
DE272;9;8;0
DE272;9;9;0
DE272;10;1;0
DE272;10;2;0
DE272;10;3;0
DE272;10;4;0
DE272;10;5;0
DE272;10;6;0
DE272;10;7;0
DE272;10;8;0
DE272;10;9;0
DE272;11;1;0
DE272;11;2;0
DE272;11;3;0
DE272;11;4;0
DE272;11;5;0
DE272;11;6;0
DE272;11;7;0
DE272;11;8;0
DE272;11;9;0
DE272;12;1;0
DE272;12;2;0
DE272;12;3;0
DE272;12;4;0
DE272;12;5;0
DE272;12;6;0
DE272;12;7;0
DE272;12;8;0
DE272;12;9;0
DE272;13;1;0
DE272;13;2;0
DE272;13;3;0
DE272;13;4;0
DE272;13;5;0
DE272;13;6;0
DE272;13;7;0
DE272;13;8;0
DE272;13;9;0
DE272;14;1;0
DE272;14;2;0
DE272;14;3;0
DE272;14;4;0
DE272;14;5;0
DE272;14;6;0
DE272;14;7;0
DE272;14;8;0
DE272;14;9;0
DE272;15;1;0
DE272;15;2;0
DE272;15;3;0
DE272;15;4;0
DE272;15;5;0
DE272;15;6;0
DE272;15;7;0
DE272;15;8;0
DE272;15;9;0
DE272;16;1;0
DE272;16;2;0
DE272;16;3;0
DE272;16;4;0
DE272;16;5;0
DE272;16;6;0
DE272;16;7;0
DE272;16;8;0
DE272;16;9;0
DE272;17;1;0
DE272;17;2;0
DE272;17;3;0
DE272;17;4;0
DE272;17;5;0
DE272;17;6;0
DE272;17;7;0
DE272;17;8;0
DE272;17;9;0
DE272;18;1;0
DE272;18;2;0
DE272;18;3;0
DE272;18;4;0
DE272;18;5;0
DE272;18;6;0
DE272;18;7;0
DE272;18;8;0
DE272;18;9;0
DE272;19;1;0
DE272;19;2;0
DE272;19;3;0
DE272;19;4;0
DE272;19;5;0
DE272;19;6;0
DE272;19;7;0
DE272;19;8;0
DE272;19;9;0
DE272;20;1;0
DE272;20;2;0
DE272;20;3;0
DE272;20;4;0
DE272;20;5;0
DE272;20;6;0
DE272;20;7;0
DE272;20;8;0
DE272;20;9;0
DE272;21;1;0
DE272;21;2;0
DE272;21;3;0
DE272;21;4;0
DE272;21;5;0
DE272;21;6;0
DE272;21;7;0
DE272;21;8;0
DE272;21;9;0
DE273;1;1;13
DE273;1;2;42
DE273;1;3;40
DE273;1;4;34
DE273;1;5;43
DE273;1;6;49
DE273;1;7;83
DE273;1;8;6
DE273;1;9;2
DE273;2;1;6
DE273;2;2;19
DE273;2;3;18
DE273;2;4;15
DE273;2;5;20
DE273;2;6;22
DE273;2;7;38
DE273;2;8;3
DE273;2;9;1
DE273;3;1;1
DE273;3;2;4
DE273;3;3;4
DE273;3;4;3
DE273;3;5;4
DE273;3;6;5
DE273;3;7;8
DE273;3;8;1
DE273;3;9;0
DE273;4;1;1
DE273;4;2;3
DE273;4;3;3
DE273;4;4;2
DE273;4;5;3
DE273;4;6;3
DE273;4;7;6
DE273;4;8;0
DE273;4;9;0
DE273;5;1;1
DE273;5;2;2
